customer_id,first_name,last_name,gender,customer_age,marital_status,education_level,employment_status,annual_income,credit_score,email,city,state,join_date
8163,James,Watson,male,41,S,grad,,172346.0,597,jasminegreen@example.org,NORTH ARIANAFURT,Mississippi,2016-12-12
8164,Lauren,Perez,Unknown,51,Single,high school,Retired,92175.0,300,vwhite@example.com,PORT TONYASIDE,New Jersey,1998-11-02
8165,Michelle,Barrett,F,51,D,,,186856.0,735,sophia72@example.net, Teresaville ,New Jersey,15-02-1975
8166,Meagan,Harrell,Unknown,79,,PG,employed,104644.0,635,tammie33@example.org,Port Carrieport,Alabama,1983-03-31
8167,James,Ramirez,Other,53,single,PG,Employed,184756.0,709,whitneymiller@example.org,NEW BRIAN,North Carolina,2022/11/21
8168,Erika,Thompson,Other,55,Single,PG,,162702.0,827,cvega@example.net,WEST JARED,Ohio,1979-07-29
8169,Diana,Murphy,F,18,Married,grad,Employed,140724.0,591,ismith@example.com,LAKE ANGELA,Kansas,20-03-2019
8170,Katie,Kelley,FEMALE,79,,Doctorate,,160425.0,706,ryanperez@example.org, PORT WILLIEPORT ,Florida,20-12-1987
8171,Amber,Baker,,68,Divorced,PG,Self-employed,79714.0,431,bryanbaker@example.com,Tylerhaven,Alaska,1988-03-05
8172,Cynthia,Wilson,Unknown,42,Single,Doctorate,,121051.0,692,amorgan@example.com, SOUTH RITABURGH ,Illinois,19-08-1972
8173,Jesse,Bond,male,64,single,Post Graduate,Retired,,528,odomkathy@example.org,NICHOLASTON,South Carolina,08-05-1977
8174,Michael,Hodges,Male,13,Divorced,Doctorate,self employed,43506.0,332,munozamy@example.com,East Michaelville,Vermont,20-07-1972
8175,Katherine,Johnson,F,65,D,high school,jobless,187067.0,677,lee05@example.com,Colefurt,South Carolina,27-05-2000
8176,Melissa,Parks,FEMALE,35,MARRIED,Doctorate,self employed,115860.0,599,scobb@example.net, Bradshawfort ,Tennessee,1979-03-30
8177,Joshua,Gray,Unknown,75,MARRIED,Doctorate,Employed,59148.0,742,mary72@example.com,NICHOLESHIRE,Mississippi,1993-04-20
8178,Michael,Simon,,78,Single,Graduate,Retired,124602.0,835,greenkathy@example.net,Nataliefort,North Carolina,1974/08/29
8179,Jessica,Richardson,M,74,Divorced,grad,,31080.0,698,aliciagarcia@example.com,West Christinetown,Maine,1990-07-07
8180,Betty,Lucas,Male,38,,grad,Employed,173757.0,464,hooperchristy@example.org,PORT JESSICABURGH,Washington,19-06-2002
8181,Brooke,Turner,Other,45,Single,PhD,Unemployed,161864.0,697,wilsonlauren@example.net,FITZGERALDBERG,Kentucky,2018-03-10
8182,Andrew,Robinson,FEMALE,45,D,PhD,,34083.0,759,robert17@example.net,Lake Christinafurt,Delaware,2003-02-27
8183,Jonathan,Stone,M,78,S,Doctorate,Retired,197352.0,645,cevans@example.org,Lake John,Rhode Island,2023/10/11
8184,Alexandra,Hart,F,48,S,Post Graduate,,163769.0,391,Willie, Jaimeburgh ,Missouri,1996/02/03
8185,Stephanie,Burke,male,31,single,high school,employed,103355.0,696,tammyvance@example.com,North Kyleburgh,Hawaii,2002-05-01
8186,Lisa,Lindsey,male,42,S,Doctorate,self employed,142832.0,646,james57@example.org,Burnsburgh,North Dakota,1984-03-20
8187,Paul,Jones,Female,22,S,Doctorate,jobless,180282.0,443,vanderson@example.net, Hartmouth ,Nevada,30-09-2017
8188,Michael,Evans,FEMALE,30,MARRIED,PG,Unemployed,178951.0,473,davidhernandez@example.net,LAKE KELLY,Nebraska,1992/11/04
8189,Jennifer,White,F,37,Divorced,Graduate,Retired,36205.0,732,aimeehoover@example.com,Charlestown,Arkansas,2020-07-27
8190,Adriana,Mcneil,Other,64,,PG,Self-employed,184949.0,502,summerbrooks@example.org,Vasquezshire,Utah,1993-09-05
8191,Nancy,Davis,Male,63,,PG,Retired,60157.0,554,sheriramirez@example.net, New Markborough ,Tennessee,2013/10/22
8192,Mary,Harrison,FEMALE,18,single,Post Graduate,jobless,56415.0,742,howealexander@example.net,Jordantown,Wisconsin,1987-09-07
8193,Thomas,Burns,male,53,Divorced,,Unemployed,29748.0,538,Alice,South Kimberly,Maine,2013-10-10
8194,Elizabeth,Hale,male,32,MARRIED,high school,Self-employed,180080.0,643,kkelly@example.org,TOMMYCHESTER,Vermont,12-12-1982
8195,Janice,Bullock,FEMALE,40,MARRIED,PG,Self-employed,151311.0,504,whitenicole@example.net,LAKE CHRISTOPHER,Oklahoma,24-04-1976
8196,Kim,Ross,Other,30,D,,jobless,152139.0,669,truiz@example.net, Adrianbury ,Idaho,2024-11-25
8197,Samantha,Rivera,,49,S,,Employed,114165.0,726,krobles@example.com,Port Lauren,Massachusetts,28-12-1970
8198,Tristan,Cole,,31,Single,PhD,,120842.0,386,hstewart@example.com,WEST DERRICK,Alabama,2007/06/30
8199,Traci,Humphrey,Other,57,Married,High School,Unemployed,165586.0,742,yjenkins@example.com,TATEBOROUGH,Kansas,1988/06/19
8200,Austin,Aguirre,Female,38,Single,grad,,46115.0,436,kathryn55@example.org,West Stephanieberg,Wyoming,2014-06-26
8201,Heidi,Caldwell,male,34,single,High School,Employed,194858.0,481,james57@example.org,LAKE LAURA,Michigan,1977-04-17
8202,Dalton,Howell,Male,27,MARRIED,Doctorate,Unemployed,,781,jenniferholloway@example.net,Deanville,Indiana,2007-10-02
8203,Patrick,Boyd,Other,64,Married,grad,Self-employed,150055.0,355,nathanielrivas@example.org,Taylorland,North Dakota,1996/03/26
8204,Tammy,Farmer,FEMALE,30,MARRIED,Post Graduate,Unemployed,151578.0,401,kboyd@example.com,EAST ANDREASIDE,Utah,09-11-2004
8205,Cindy,Hill,Unknown,28,,high school,Employed,69433.0,578,John, Heatherfurt ,Mississippi,2020-05-19
8206,Michael,Gonzalez,male,42,Married,,Retired,133179.0,620,david90@example.org, SOUTH LAURA ,Minnesota,1981-01-03
8207,John,Brown,M,39,Single,high school,,81543.0,789,kevin64@example.net,Rodriguezfort,Idaho,1980-05-20
8208,Travis,Nguyen,F,79,S,PhD,Retired,100733.0,528,nsanders@example.net,East Alyssa,Delaware,1983/08/16
8209,Benjamin,Phillips,F,65,Single,Graduate,Unemployed,163705.0,1073,soniasmith@example.org, NATHANVILLE ,Colorado,1988-11-29
8210,Kevin,Flores,F,45,,,jobless,104697.0,777,katie23@example.net,Bradleymouth,Maryland,24-05-2002
8211,Cynthia,Decker,Female,74,MARRIED,PhD,jobless,153968.0,843,cbryant@example.org,North Brenda,Louisiana,27-11-1992
8212,Joseph,Johnson,FEMALE,54,Single,PhD,employed,45066.0,382,lloydsamantha@example.com,Derekville,Oklahoma,1972-06-20
8213,Christy,Livingston,Female,61,Single,Doctorate,jobless,,718,rebeccaramirez@example.com,JAMESCHESTER,Rhode Island,1977-03-05
8214,Charles,Hernandez,,36,Married,PhD,Employed,158839.0,650,James,Meganfurt,Washington,13-01-1994
8215,Jennifer,Anderson,male,76,MARRIED,Graduate,Self-employed,58761.0,446,robert08@example.org,WEST MICHELLE,New York,1985-11-03
8216,George,Tyler,,53,single,high school,jobless,52500.0,767,dlopez@example.org,MARTINEZBURGH,Kentucky,05-06-2017
8217,Heather,Brown,male,65,,PG,Employed,174962.0,303,bellmichael@example.com,Lake Nathanville,Colorado,1991-12-05
8218,Stephen,Jones,Other,47,D,Doctorate,employed,191312.0,655,jeffrey39@example.com,PORT SHELBYFORT,North Dakota,1972/11/10
8219,Karen,Collins,Other,19,Married,,Retired,30665.0,719,vwalker@example.net,Georgeberg,Pennsylvania,1985/02/21
8220,Brent,Simpson,Other,41,Single,PhD,Self-employed,65116.0,579,adam67@example.com,West Brandy,Wisconsin,1970/02/04
8221,Debra,Fernandez,,32,,High School,Self-employed,176980.0,595,dustinmay@example.com, RACHELTON ,Pennsylvania,16-03-1976
8222,John,Smith,F,63,Single,high school,Retired,65471.0,501,coreykim@example.net,LEONARDSHIRE,Rhode Island,2010-12-30
8223,Marilyn,Rodriguez,Male,52,Married,Post Graduate,,,350,nealkenneth@example.com,Thomasport,Oregon,1973-09-06
8224,Eric,Mitchell,,38,S,PhD,self employed,189698.0,653,smallpatrick@example.org,Shepherdberg,Massachusetts,2006-09-20
8225,Denise,Davis,,72,Married,high school,Self-employed,133323.0,309,nhoward@example.com,South Whitney,New Jersey,2019/02/24
8226,Timothy,Morgan,,21,MARRIED,high school,employed,93989.0,466,Dylan, North Pennyburgh ,South Carolina,2020/01/24
8227,Rebecca,Coleman,FEMALE,-3,D,PhD,Employed,59444.0,346,singhaustin@example.com,Clarkbury,South Carolina,02-10-2014
8228,Mary,Knight,male,39,D,,Retired,145893.0,452,yorkkaren@example.net,AMANDATON,Mississippi,09-05-1996
8229,Edward,Collins,Other,32,,Post Graduate,employed,138385.0,507,gflynn@example.com,West Charlesbury,Indiana,1973-12-01
8230,Holly,Brown,Other,20,D,grad,,47662.0,601,oguerra@example.com,Lake Teresa,Utah,1993-07-20
8231,Brenda,Bailey,F,68,D,Doctorate,Employed,105160.0,747,shawn71@example.org,Costaburgh,Missouri,1987-07-28
8232,Gerald,Morris,Male,51,Married,,jobless,120614.0,377,sheasamuel@example.net, New Taylorside ,Wisconsin,06-08-2014
8233,Natasha,Reynolds,male,58,Divorced,PhD,,25273.0,324,brian80@example.org,Larsonstad,Pennsylvania,2022-02-28
8234,Joshua,Schmidt,F,63,,Doctorate,Unemployed,133668.0,624,gabriela71@example.org,NATHANBURY,South Dakota,1989-09-18
8235,Scott,Perez,Male,60,Married,high school,Unemployed,32357.0,401,sarah38@example.com, West Robert ,Maine,1982-11-21
8236,Nancy,Taylor,Female,60,Divorced,Doctorate,employed,119124.0,1195,tracygarcia@example.com,Kaylabury,Nebraska,06-04-2023
8237,Kelli,Lewis,Other,63,,high school,Employed,36873.0,748,jeffrey97@example.net, Chrisberg ,Nevada,1988/02/14
8238,Christopher,Harvey,male,48,S,High School,Employed,29697.0,678,sherryvasquez@example.net, Port Kenneth ,Colorado,04-01-1983
8239,William,Smith,Female,76,single,PhD,employed,-845.0,345,eserrano@example.org,JENKINSTON,Maine,15-10-1974
8240,Stephanie,Gutierrez,Unknown,23,MARRIED,Doctorate,Unemployed,150517.0,531,Katherine,Davidstad,Nevada,1976/03/10
8241,Malik,Hoffman,F,69,Married,high school,,32173.0,442,kevinarmstrong@example.net, EAST DOROTHYSIDE ,South Dakota,2018-07-14
8242,Michael,Wright,Female,76,Divorced,Graduate,,61701.0,641,stewartricardo@example.org,New Kelseybury,Maryland,1983-03-09
8243,Ryan,Peters,Male,54,Divorced,,employed,107096.0,736,eric21@example.com,SOUTH JON,New Mexico,1975/03/30
8244,Haley,Colon,Other,31,Married,high school,Unemployed,27290.0,707,Timothy,Jonesland,Minnesota,1994/07/12
8245,Theresa,Jones,Unknown,50,Married,grad,jobless,84764.0,782,flopez@example.net, POWELLVILLE ,Alabama,2023-09-01
8246,Mark,Gomez,Female,79,S,PG,self employed,165373.0,380,miguelellis@example.org, New Kimberly ,Pennsylvania,2021/04/28
8247,Jennifer,Brooks,Male,59,,high school,employed,83265.0,474,philipwalker@example.net,MCINTOSHPORT,Illinois,24-10-1991
8248,Derrick,Bennett,FEMALE,70,Married,Graduate,Unemployed,,314,nicholsjenny@example.net,NEW JEFFTOWN,North Carolina,2010-07-10
8249,Charles,Collins,male,79,MARRIED,grad,Unemployed,151595.0,714,ywoods@example.net,Shortport,Illinois,2011-08-15
8250,Joshua,Trevino,Unknown,54,Married,,Employed,189364.0,615,caustin@example.org, LAKE JONATHAN ,Wisconsin,1972-06-28
8251,Julie,Johnston,male,76,,High School,Employed,74143.0,570,jaclyn39@example.com,DAWNTON,Arkansas,30-08-2009
8252,Christina,Cruz,Unknown,50,,Doctorate,employed,26831.0,597,jennifersingh@example.net,North Karenmouth,Virginia,1975-07-07
8253,Amy,Perez,F,62,Single,Doctorate,Retired,113740.0,790,brian28@example.org,Jenkinsland,Illinois,1999-06-09
8254,Andrea,Cole,FEMALE,64,,PhD,,-3059.0,411,ajohnson@example.net,WEST RYANFURT,New Hampshire,1970-05-19
8255,Brandon,Johnson,Male,67,MARRIED,,self employed,93793.0,628,Rachel,Port Lauraburgh,Maryland,1972/12/31
8256,Denise,Warren,male,24,,Doctorate,jobless,133902.0,367,samanthasingh@example.net,Lake Nicholasshire,Massachusetts,13-05-2019
8257,Donna,Gonzalez,Other,38,Single,High School,Retired,114540.0,688,margaret27@example.com,Brandonville,Wisconsin,1996/07/26
8258,John,Roberts,Other,73,single,Doctorate,Employed,40338.0,472,Maria,WEST SARAHBURY,Indiana,07-04-2022
8259,Ashley,Romero,Male,80,S,Graduate,Employed,134508.0,342,fletchervirginia@example.net, WEST RYAN ,Ohio,2012-10-22
8260,Kendra,Bennett,Other,47,Single,PG,self employed,177239.0,334,Melissa,CRYSTALBURGH,Nevada,01-09-2009
8261,Dennis,Riley,Other,25,MARRIED,Graduate,,127258.0,361,fergusonnicole@example.com,East Devinfort,Nebraska,29-06-1995
8262,Michelle,Hayden,M,64,Married,Post Graduate,,58829.0,463,chandlerchristopher@example.org,Brianton,Wisconsin,1998-12-01
8263,Michael,Smith,,52,single,,Self-employed,168646.0,521,michellesanchez@example.net,East Sarah,South Carolina,1971-08-26
8264,Bryan,Howard,Male,48,Married,Doctorate,Self-employed,61795.0,704,mary10@example.com,Kennethhaven,Louisiana,2014-04-14
8265,William,Bennett,M,77,MARRIED,Graduate,Unemployed,166841.0,829,justin26@example.net, Martinmouth ,Maine,1976/03/05
8266,Gerald,Keller,M,33,single,high school,Employed,89887.0,494,tinaadams@example.org, South Abigailside ,Kentucky,2001-04-23
8267,Samantha,Booth,Unknown,67,Divorced,Graduate,employed,107439.0,414,marshallbrian@example.net,Davisbury,Kansas,15-04-1990
8268,Jeff,Rodriguez,Unknown,30,Single,Graduate,,65871.0,622,melissa85@example.org, NEW THOMAS ,Pennsylvania,01-11-1990
8269,Isaiah,Atkins,Male,21,Single,Doctorate,,,304,yross@example.org,North Brianville,Hawaii,1980/10/28
8270,Anthony,Sanchez,Male,69,,high school,jobless,173311.0,526,tsolomon@example.org,Elizabethburgh,Rhode Island,2023-05-23
8271,Alexis,Ellis,F,65,single,Graduate,Employed,84694.0,320,jenningsstacy@example.org,AMANDASHIRE,South Carolina,2002-01-29
8272,Andrew,Scott,Other,27,MARRIED,High School,,166697.0,619,anthony83@example.com,Zacharybury,Louisiana,2008/07/19
8273,Juan,Mcguire,Female,19,single,Post Graduate,self employed,37624.0,842,etran@example.net,Kathyfurt,New York,16-06-2002
8274,Cindy,Gallagher,M,24,,Doctorate,Retired,77559.0,534,veronicaparker@example.net,New Daniel,California,1974/09/20
8275,Ashley,Fuller,FEMALE,34,Married,PG,Retired,179538.0,442,shannon22@example.net,West Jessicaburgh,New Hampshire,1990/02/11
8276,Robert,Carter,F,33,Married,Doctorate,Unemployed,189395.0,658,lopezandrew@example.org,New Frankhaven,New Mexico,1998-03-03
8277,Courtney,Moore,Male,22,single,Doctorate,jobless,103955.0,840,chrismcdonald@example.com,Port Jaime,Illinois,1976/03/05
8278,Travis,Bright,Female,33,Divorced,PhD,,28655.0,404,hillkenneth@example.net,Port Sarah,Wisconsin,1996-05-19
8279,Randall,Carpenter,Female,58,Divorced,Graduate,,,485,michael99@example.com,New Willieland,Montana,1984/03/16
8280,Jessica,King,Other,75,Divorced,Post Graduate,,151254.0,490,laurawalker@example.net,Rebeccashire,Hawaii,1979-02-03
8281,Bryan,Kelly,Other,41,D,Post Graduate,Self-employed,183887.0,813,williamhall@example.com,South Rachelside,Indiana,1975-07-02
8282,Dawn,Holden,FEMALE,56,Married,grad,employed,183063.0,830,levytheresa@example.com,SOUTH MICHAEL,Wisconsin,12-03-1993
8283,Brandon,Brown,,73,Single,high school,employed,185441.0,450,abryant@example.net,Johnsonbury,Louisiana,19-09-1971
8284,Robert,Smith,FEMALE,55,MARRIED,PG,employed,138725.0,553,hillelizabeth@example.net,Susanmouth,California,1971-05-10
8285,Wendy,Lin,Female,42,Single,high school,jobless,180853.0,608,valeriepearson@example.org, North Tonya ,Iowa,2005-10-01
8286,Dillon,Snyder,Other,76,S,,,144864.0,535,phelpsmichael@example.net, East Karenshire ,Minnesota,27-06-2001
8287,Melissa,Potter,Other,71,MARRIED,grad,Unemployed,158411.0,582,orivera@example.org,SOUTH ASHLEYMOUTH,Massachusetts,2003/04/01
8288,Lisa,Brown,Other,32,S,High School,Employed,36146.0,673,mclaughlincheryl@example.com, EAST APRIL ,Maryland,1980-07-21
8289,Jackson,Bray,male,64,D,grad,Employed,63198.0,702,calvin47@example.org,NORTH RICHARD,Washington,2021/03/15
8290,Veronica,Baldwin,Female,52,single,Post Graduate,Retired,84090.0,556,janice89@example.com,Port Juanhaven,Maryland,1987-11-07
8291,Sherri,Dudley,,30,,Graduate,Employed,43959.0,658,Sarah,WEST JENNIFERSTAD,Nebraska,1985/10/17
8292,Marcus,Vasquez,Female,43,,,Self-employed,149631.0,602,nfernandez@example.com,Mcfarlandfort,South Dakota,11-03-1989
8293,Tammy,Chandler,male,25,MARRIED,grad,Retired,104846.0,626,shannon74@example.com,New Calebborough,Alabama,1977/07/08
8294,Mary,Welch,M,47,single,Graduate,Employed,,306,mccallchad@example.net,Laurenton,Utah,1970-10-28
8295,Grant,Bryant,Female,62,Married,grad,jobless,147775.0,541,shaffermichelle@example.com,South Leslie,Massachusetts,2007-02-20
8296,John,Jones,Other,54,single,Post Graduate,jobless,38809.0,542,brooksjerry@example.org,Frederickside,Georgia,2013/03/28
8297,Victoria,Santos,Female,78,,PhD,Employed,131983.0,775,roberthanson@example.net,West Jennifer,Vermont,2012-11-11
8298,Sydney,Campbell,Other,78,D,PhD,self employed,114764.0,844,karen72@example.net, South Amyhaven ,Utah,2003/04/11
8299,Susan,Gutierrez,Unknown,22,MARRIED,high school,Employed,24312.0,327,catherinejohnson@example.org,Vegahaven,South Dakota,2004-08-29
8300,Anthony,Ingram,,24,Divorced,Post Graduate,Employed,80320.0,705,hector28@example.com, South Thomastown ,Ohio,2002-07-29
8301,Rhonda,Swanson,Male,43,Divorced,High School,jobless,156987.0,598,rachel95@example.com,Elizabethton,Tennessee,1988-07-08
8302,Raymond,Mooney,Unknown,44,MARRIED,,Self-employed,112664.0,496,timothy02@example.org,Albertton,Maine,2000-03-31
8303,Bryan,Lewis,Female,30,D,high school,,143306.0,1175,thomasferrell@example.org,NEW TIMOTHY,Hawaii,1994/10/21
8304,Michael,Thompson,,50,Single,Graduate,self employed,157148.0,687,juanphillips@example.org, Port Laura ,Tennessee,1986-09-07
8305,Chelsea,Soto,M,59,Divorced,PhD,employed,111383.0,548,christinalutz@example.net, East Steven ,Rhode Island,2010-10-22
8306,Jordan,Robinson,F,56,MARRIED,PG,Unemployed,171143.0,555,daniel15@example.org,Walterhaven,New Jersey,2002-12-18
8307,Ruben,Welch,Unknown,56,MARRIED,Doctorate,self employed,178993.0,641,Judith, SOUTH CRYSTAL ,Florida,16-05-2017
8308,Jake,Porter,Other,47,Single,PG,Unemployed,56822.0,730,paultaylor@example.net,Port Cherylborough,South Dakota,1987/12/22
8309,Austin,Mueller,Other,65,Single,high school,Self-employed,167659.0,1036,John, Jessicafurt ,South Carolina,09-03-1998
8310,Paul,Adams,Male,36,,high school,Retired,83484.0,328,lauraferguson@example.net,Pughton,New Jersey,2022-03-25
8311,Judith,Shaw,Male,53,Married,PhD,self employed,46008.0,598,tmitchell@example.com,SAVANNAHVIEW,Ohio,25-07-2013
8312,David,Baker,F,31,D,high school,Employed,95053.0,487,ryanmiller@example.com, BROWNSTAD ,Missouri,2025-03-29
8313,Mary,Baldwin,,77,MARRIED,PG,Unemployed,25457.0,739,richardburns@example.com,Port Christinemouth,Missouri,1981-05-31
8314,Mark,Brown,M,80,single,Doctorate,Employed,153968.0,513,raymondgeorge@example.org,MICHAELCHESTER,Wisconsin,10-12-1997
8315,Michelle,Arias,FEMALE,71,D,PhD,jobless,191039.0,651,erin09@example.org,Jamesmouth,North Carolina,18-07-2020
8316,Glenn,Roberts,F,56,MARRIED,Post Graduate,Employed,143027.0,707,michaelking@example.com,Lake Samantha,Idaho,1992-09-13
8317,Timothy,Marshall,Female,58,Single,Post Graduate,Self-employed,136608.0,634,miguelluna@example.com, Robertbury ,North Dakota,2011/07/18
8318,Dominic,Swanson,Other,70,,grad,Employed,118547.0,415,jennifer87@example.org,East Jacob,North Carolina,04-08-2015
8319,Nicholas,Mack,Female,49,D,grad,jobless,74804.0,511,phillipsandre@example.org,South Mariaburgh,Alabama,23-09-1998
8320,Michael,Krause,,48,Single,high school,,54219.0,409,karen79@example.com,LAKE JAMESVILLE,Maine,26-05-2006
8321,Cynthia,Phillips,Unknown,60,S,High School,,30109.0,739,stacie51@example.net,LAKE MATTHEW,South Dakota,1986-04-09
8322,Ryan,Carey,FEMALE,52,Divorced,PG,self employed,155860.0,646,martinezthomas@example.com,SHAWSIDE,West Virginia,2019-11-18
8323,Kathy,Wu,male,60,D,PhD,Unemployed,141423.0,452,morgan36@example.net,STEVENSONPORT,Rhode Island,1977/05/31
8324,James,Jensen,male,51,S,high school,Self-employed,108219.0,536,ssherman@example.com,Rebeccaland,Kentucky,03-10-2012
8325,Mercedes,Cameron,M,44,Married,grad,employed,190877.0,628,richardrichard@example.com,JORDANTON,Montana,2016-02-11
8326,Lori,Erickson,male,37,MARRIED,PhD,jobless,29521.0,302,caitlindavis@example.com,Lake Ashley,West Virginia,28-11-1984
8327,Christina,Gonzales,Unknown,72,Divorced,Graduate,jobless,23205.0,469,osmith@example.net,Holmestown,California,1976-07-13
8328,John,Fowler,Male,22,single,Post Graduate,self employed,147440.0,321,floresmichelle@example.net, New Bethanyburgh ,Alaska,12-11-1986
