card_id,customer_id,card_type,card_network,card_number,account_open_date,credit_limit,available_credit,interest_rate,annual_fee,minimum_payment_due,card_status
12427,5914,Gold,,6011877422273925,1987-07-06,4522,175,22.5,50.0,460,
12428,182,,Mastercard,2342177385500573,1999-03-04,13456,10202,,,171,Blocked
12429,2559,,visa,4386121720058935202,2019-08-29,8038,5152,,99.0,93,active
12430,7645,GOLD,Amex,2508351053075008,1977-08-09,4108,972,22.5,0.0,358,active
12431,3255,Silver,Amex,6011122589254503,2010-03-15,2346,-212,12.5,0.0,239,Closed
12432,4765,Silver,Visa,6011384637791940,1988-07-22,12880,9358,,50.0,424,
12433,9010,Gold,,2575794737831320,2011-01-15,18584,15517,18.99,99.0,24,Closed
12434,1817,Gold,Mastercard,2335128966783533,2021-08-03,16786,15647,12.5,50.0,99,Closed
12435,9291,,,3575991798027271,1995-12-10,7476,5645,12.5,50.0,357,active
12436,10473,GOLD,Amex,213192852022712,1997-04-30,12161,10448,,50.0,396,active
12437,2848,Platinum,,060429550043,2020-09-12,6388,2229,12.5,99.0,429,Active
12438,6208,silver,Amex,4895560494492641,1988-06-08,3248,-784,12.5,50.0,148,Blocked
12439,1793,Gold,visa,349058584828642,2008-05-21,11151,7782,18.99,0.0,418,Blocked
12440,9791,Platinum,Visa,379380207367748,1977-01-29,5723,1269,12.5,150.0,383,active
12441,886,silver,Visa,36696355737886,1995-03-07,12103,10821,18.99,99.0,456,active
12442,8814,,Mastercard,4374484184697,2021-12-13,7253,4677,12.5,50.0,485,
12443,2660,Gold,,213111749757280,2001-04-27,16491,16360,12.5,150.0,78,
12444,4852,Platinum,,3587907093269513,2010-05-26,5376,1869,15.9,50.0,421,Active
12445,6722,Silver,Amex,060423098577,1991-09-11,9490,6555,,0.0,84,active
12446,592,silver,visa,2234880686803031,1995-03-02,-16118,-18241,12.5,50.0,330,
12447,4123,Platinum,Mastercard,36915512080653,2014-05-26,12227,9175,22.5,,336,active
12448,4407,GOLD,visa,376677312045975,1981-09-15,8824,8208,18.99,0.0,136,active
12449,8573,Platinum,Mastercard,36443474496411,2016-07-25,10695,6538,15.9,99.0,76,Active
12450,8596,GOLD,Mastercard,180023707084715,1985-01-17,17272,14078,,0.0,442,Closed
12451,9085,Platinum,,6534900213132205,1972-12-27,16736,14957,22.5,,244,
12452,5831,Platinum,visa,3587828547399161,2018-08-12,6283,5233,22.5,50.0,51,active
12453,560,Silver,Visa,576849247498,1972-07-05,13063,12283,,150.0,372,
12454,4099,Silver,Visa,4755842070400964565,2011-09-11,10255,6323,12.5,0.0,123,Active
12455,6218,silver,,3541998077870280,2005-03-24,14418,12808,18.99,150.0,147,Closed
12456,4057,GOLD,Amex,4318656798001910312,1977-06-30,2570,-2295,15.9,99.0,132,Blocked
12457,8459,,Mastercard,2259071520948527,2015-06-11,16836,14325,,0.0,194,active
12458,6589,silver,Visa,2248200981720075,2009-04-04,16540,15807,18.99,99.0,90,Blocked
12459,8732,Gold,,4998666968002356,2000-08-02,2171,-941,15.9,150.0,66,Blocked
12460,6750,GOLD,Mastercard,3511780240324080,1990-07-02,18043,17667,15.9,99.0,182,Closed
12461,7222,GOLD,Amex,348720177245846,1979-03-30,12120,10162,22.5,99.0,295,active
12462,8886,GOLD,,3575845424232517,2016-03-07,14509,13943,12.5,150.0,61,active
12463,8825,,Visa,4846435626735573,1991-10-11,15313,13525,18.99,,259,Blocked
12464,3181,,visa,582379382663,1982-06-03,5973,1106,,150.0,165,active
12465,6795,GOLD,Visa,4721701468854222,2011-03-29,16217,14855,22.5,50.0,37,Closed
12466,1037,,visa,213136068849046,2016-01-06,6960,2343,15.9,50.0,409,
12467,3164,Silver,Amex,4065581426666817,1981-06-27,3124,2732,18.99,99.0,24,Active
12468,4663,GOLD,,3558411652773598,1984-10-27,3379,2393,22.5,50.0,180,
12469,873,Silver,,6575734452656164,1996-09-24,14732,12083,,,204,
12470,4589,Platinum,Amex,4320332206950059,1997-11-10,6449,5337,,99.0,74,
12471,6916,GOLD,visa,4290594176174403785,2020-06-27,2258,-75,22.5,0.0,39,Active
12472,5694,GOLD,Visa,4631911873571142,1974-04-15,18942,15264,,50.0,286,Closed
12473,7496,,Mastercard,342449742531391,2012-11-01,9254,5499,,99.0,131,Closed
12474,1663,Silver,Mastercard,2294528692611628,1988-04-26,16444,12791,18.99,0.0,280,Closed
12475,1818,GOLD,Amex,213178993966081,1978-05-08,16560,15952,,50.0,110,active
12476,1918,silver,Mastercard,2714853553376240,1995-09-02,11022,8658,18.99,50.0,27,Closed
12477,9909,,,6011418631413380,1999-06-03,2803,87,18.99,50.0,311,Closed
12478,2230,silver,,676388357276,2009-11-30,12383,8906,18.99,50.0,328,active
12479,5826,silver,Visa,503868649198,2010-05-19,5750,5268,22.5,0.0,205,Closed
12480,2893,Platinum,,374549423827322,1981-08-29,16320,11784,12.5,99.0,326,Active
12481,9600,Platinum,Mastercard,6547146616917579,1990-03-19,5566,1682,12.5,50.0,37,Closed
12482,765,GOLD,Visa,6011040571811710,2015-03-06,7646,6720,12.5,50.0,397,Blocked
12483,700,Silver,visa,4243085486268964,2020-11-30,2839,977,18.99,0.0,454,Closed
12484,4673,Silver,Visa,4167244918439301237,2012-04-13,18128,17454,18.99,,298,Closed
12485,4317,Platinum,,4761888793745,1978-09-05,6959,4839,12.5,150.0,478,Closed
12486,709,silver,visa,213147437396833,1991-05-01,13111,10173,,0.0,211,
12487,8784,Platinum,Amex,4389655599502261,1971-11-19,8161,3453,15.9,99.0,190,Blocked
12488,7734,silver,Amex,4282318680417158,1982-05-23,11307,8962,12.5,99.0,494,active
12489,924,GOLD,Visa,3511914055780900,1972-01-13,12296,9517,12.5,50.0,248,Blocked
12490,2783,,,4029970482985,2014-08-14,12864,7915,15.9,99.0,244,active
12491,3424,,,30002481566669,1985-01-28,9655,7656,15.9,99.0,428,Blocked
12492,5305,Platinum,Visa,180094996954777,1978-10-02,12412,12074,,99.0,118,
12493,3871,GOLD,Mastercard,30497527795548,2021-06-15,19944,19774,12.5,150.0,462,
12494,283,silver,Amex,4146483375181,1994-03-16,4617,2243,22.5,99.0,250,
12495,10472,Gold,Visa,213110966751000,2024-12-15,9600,9100,12.5,50.0,412,Blocked
12496,7648,Silver,,3584047194202304,2010-10-17,4881,1992,18.99,,284,Closed
12497,7495,Platinum,visa,340000384553946,1972-05-10,15747,10982,15.9,150.0,249,active
12498,886,Silver,Mastercard,4724558974457459751,2025-11-25,6773,4246,12.5,,21,Closed
12499,3797,Gold,Amex,676259352828,2009-03-03,5215,1686,22.5,99.0,183,Closed
12500,3925,Gold,Visa,2714721866778834,1983-05-26,6990,6460,22.5,0.0,494,
12501,2568,GOLD,Visa,4418244393476,1988-08-02,2565,-1980,12.5,50.0,385,active
12502,4794,Silver,Mastercard,213137768218045,1998-07-15,15179,13516,15.9,50.0,302,
12503,6585,,visa,4995242159384153564,2003-05-30,14279,11158,,99.0,135,Active
12504,7883,GOLD,,4047196401206572795,1982-01-31,7026,3480,15.9,,232,active
12505,7205,silver,visa,4974871789338235845,1985-10-23,15652,14258,,150.0,199,active
12506,7561,Gold,,4085635201774331,1999-05-26,17505,16209,12.5,150.0,241,Active
12507,8440,Silver,Mastercard,4503039439184567,1986-05-17,3196,-703,22.5,99.0,112,Blocked
12508,10213,Silver,Mastercard,4999581575786482,2005-04-02,3643,-408,12.5,99.0,367,active
12509,5015,Silver,,6011144757876602,1972-10-30,13061,12118,18.99,150.0,366,Blocked
12510,3016,Gold,Amex,676209855482,1990-10-29,11234,7907,,99.0,125,Closed
12511,2283,GOLD,Visa,639011977811,1998-06-28,18221,14029,12.5,150.0,192,Closed
12512,4383,,Mastercard,502086904641,2017-08-05,12911,12057,,50.0,155,Active
12513,3848,silver,,4691033063430299,2018-07-24,5460,891,15.9,,94,active
12514,9262,GOLD,,213125202131437,1970-01-10,13675,10495,15.9,150.0,310,active
12515,7151,,Amex,3524008826313748,2024-02-16,10960,7283,22.5,50.0,413,active
12516,10449,Platinum,,5300910615956642,1974-01-11,10267,5947,15.9,150.0,438,Blocked
12517,9349,silver,Amex,4095816186133184355,1981-05-05,19532,16520,15.9,150.0,10,Active
12518,1563,silver,,4356753690957757502,1977-02-20,12998,10176,18.99,150.0,254,Closed
12519,2174,,,3503222915138388,1974-09-24,4911,2145,,50.0,470,Active
12520,127,GOLD,Visa,6011710332742897,1990-11-27,7987,5155,12.5,0.0,235,active
12521,9497,Silver,visa,376505750886370,2023-11-10,8808,4898,12.5,150.0,144,Blocked
12522,327,Silver,Mastercard,340059013454421,1980-06-15,7244,5766,22.5,99.0,306,Active
12523,10132,Silver,,3597294304406525,2025-06-05,16743,16558,22.5,150.0,411,Blocked
12524,8833,silver,Mastercard,4891274413836602005,2003-08-12,9080,7102,18.99,50.0,378,active
12525,7055,,Mastercard,4171915676778156,2010-11-07,4968,74,15.9,99.0,480,Blocked
12526,5652,Silver,Mastercard,2297768848841276,1985-01-16,11425,8829,18.99,99.0,162,active
12527,8166,GOLD,Amex,4918906210117686,2024-04-29,2200,-2077,12.5,0.0,45,Active
12528,3500,Silver,Amex,4519456920676137,2009-06-09,10491,8960,15.9,50.0,66,Blocked
12529,5847,silver,Amex,4341744806477348,1976-12-22,7429,4237,15.9,,20,Closed
12530,5191,Silver,visa,2713402087740835,2012-04-04,13623,10173,15.9,,208,
12531,6352,GOLD,visa,3577355716801209,2015-03-17,3920,431,18.99,150.0,156,active
12532,7363,Silver,visa,6526601197896381,2001-03-24,19967,17578,22.5,150.0,193,active
12533,2449,silver,,676373426755,1974-11-23,7825,5326,18.99,50.0,294,active
12534,1170,Gold,visa,6011854688419856,2011-04-27,12825,11201,12.5,0.0,79,
12535,2633,Gold,visa,4398272669247,1988-09-27,18366,16465,18.99,50.0,349,Blocked
12536,3798,Gold,Visa,4724027714130697,1999-10-08,5539,4560,22.5,,109,Blocked
12537,346,Platinum,Visa,3536706849005128,2000-04-20,14199,10697,18.99,,283,Closed
12538,9735,Gold,Amex,4389509656484532179,2025-02-22,9234,9130,,50.0,192,Blocked
12539,9363,Gold,Mastercard,4198370357229781,2017-07-15,6174,6060,22.5,99.0,68,active
12540,2911,Silver,Visa,4915618076180509,1976-07-31,18720,14075,15.9,50.0,223,Closed
12541,6161,silver,,6512818007260527,1979-11-07,10287,9826,22.5,99.0,234,Closed
12542,1619,silver,Mastercard,6011035361397862,2008-04-01,2520,404,22.5,99.0,461,Closed
12543,3646,GOLD,Visa,30185395218202,1991-09-28,4703,2432,12.5,150.0,476,
12544,4147,Silver,visa,3570939293014687,1983-10-26,12871,10363,22.5,0.0,226,Closed
12545,2306,Silver,,4522099364897408,1974-07-29,2493,-1251,,150.0,307,Active
12546,9063,GOLD,Visa,2421883452905587,1983-05-08,16892,14774,22.5,150.0,121,Active
12547,10293,GOLD,,2339686110024720,1974-04-01,11939,9586,12.5,0.0,355,Closed
12548,9370,silver,Amex,3569048750838696,2003-10-04,18510,16750,15.9,99.0,347,Blocked
12549,10042,GOLD,visa,2709811733944458,1998-12-03,7771,4628,15.9,0.0,89,Closed
12550,10076,GOLD,,4734098225357523790,2002-08-24,10827,8545,12.5,,146,Blocked
12551,10154,Gold,Mastercard,4334867254669592,1978-01-18,18615,17544,18.99,99.0,383,Closed
12552,3429,silver,Amex,3508739592941201,2016-10-08,7008,6132,18.99,99.0,216,Blocked
12553,4121,silver,Amex,580212922661,1973-12-13,8523,5420,12.5,0.0,427,Closed
12554,7089,silver,Amex,30108177486227,2023-03-01,8148,13148,12.5,99.0,68,
12555,8626,GOLD,Visa,6011632428114726,2004-08-15,18675,16103,15.9,99.0,271,Closed
12556,9514,,Amex,675908831083,1993-02-09,2456,-803,18.99,150.0,78,Closed
12557,1184,,visa,2450763872298371,2000-12-30,7395,2433,18.99,150.0,342,Blocked
12558,9554,Silver,Amex,6513211864487525,1994-09-13,2623,-98,,,118,Active
12559,1730,Silver,,4959529867044324,1974-09-01,8239,7955,15.9,0.0,393,Blocked
12560,10147,GOLD,,2243656889750768,1986-08-04,-13916,-15421,12.5,99.0,314,Blocked
12561,4722,silver,Amex,374323507598724,1983-10-29,16585,11832,,50.0,464,active
12562,8256,silver,visa,2280563204179463,2022-04-08,-14576,-16423,15.9,,158,Active
12563,7216,Silver,visa,4494056060616123921,1996-05-02,4885,3983,22.5,99.0,194,
12564,644,,,5156158956352295,2022-10-25,2381,2210,15.9,99.0,168,active
12565,3456,Platinum,visa,180032885909353,1996-11-14,3176,8176,18.99,50.0,255,Active
12566,9678,silver,visa,4566529063715078,1992-03-08,18304,13503,22.5,150.0,48,Blocked
12567,1690,Platinum,Mastercard,675934957811,2022-07-09,15144,13421,15.9,,412,Blocked
12568,9353,Gold,Amex,373382480475566,2005-09-13,9370,8822,18.99,,476,
12569,2840,GOLD,Amex,3542165850519406,2005-01-19,19221,15542,15.9,,381,active
12570,4539,Silver,Amex,3501868425604129,1977-10-31,4259,1994,22.5,99.0,335,Blocked
12571,121,silver,Mastercard,501846120563,2021-12-27,9414,5884,22.5,0.0,316,Closed
12572,5999,silver,Amex,347233514240364,1973-07-04,6633,5523,18.99,,424,Closed
12573,5084,Platinum,visa,4170641201261,1987-07-23,12360,10212,15.9,,468,active
12574,4124,Gold,,4745900131760,1990-10-07,18632,16595,22.5,150.0,306,Active
12575,4772,Silver,,3581205350622995,1990-01-23,16858,13341,15.9,,27,
12576,7734,GOLD,Amex,4010257623240701593,2001-03-03,5963,2943,18.99,,428,Closed
12577,5574,Platinum,visa,3583451821165135,2000-02-12,2611,1578,12.5,50.0,243,
12578,8273,Gold,,4226734323634,1993-01-03,6060,4359,22.5,0.0,320,Closed
12579,2163,Gold,Amex,3536101013411940,1995-01-26,17214,15832,,,92,Active
12580,5594,Gold,visa,4340972883455546,2018-12-22,17086,16593,15.9,0.0,234,Closed
12581,9645,Platinum,Mastercard,3549488989121362,1997-08-01,10112,8037,18.99,,133,
12582,10066,Platinum,Mastercard,6011847356692473,2018-02-26,16243,14097,12.5,150.0,292,Active
12583,10267,silver,,4264429067544027,1996-07-21,11291,6715,15.9,0.0,220,active
12584,9602,GOLD,Amex,3596895253737602,2004-02-02,11874,11069,,99.0,428,Active
12585,1210,Gold,Mastercard,4910983371052671981,1974-11-04,18698,15176,15.9,0.0,34,Closed
12586,2689,,,676360072141,1970-11-22,2577,-743,,150.0,188,Closed
12587,6809,silver,Mastercard,5371197387418878,1990-06-13,2420,-2422,,99.0,162,Active
12588,1088,,Amex,4742619207348324887,2008-03-02,6182,3529,,,310,Closed
12589,1760,Silver,Mastercard,4201828323741,2004-10-30,10040,7303,12.5,0.0,375,Blocked
12590,2469,,,30250161111815,1982-08-18,3210,2932,18.99,150.0,376,
12591,225,Platinum,Visa,4636010238540580,2007-06-30,11494,8025,22.5,99.0,260,
12592,9998,GOLD,visa,3597012187525694,1976-11-25,5627,10627,22.5,99.0,424,active
12593,1373,,,4817015614396250,2019-10-14,7580,2969,15.9,99.0,106,Closed
12594,3507,,,180075715994467,1977-02-12,15972,15408,22.5,150.0,200,Active
12595,9248,GOLD,Amex,4506542785311295193,1988-08-14,19093,18847,,,452,active
12596,4100,Gold,Mastercard,4590720573178127842,1982-08-20,11431,7858,15.9,,419,
12597,2326,Platinum,,6011955030905276,2011-03-25,10463,8887,,50.0,286,
12598,8896,GOLD,Amex,3575620407569114,2008-12-16,6418,3107,12.5,,307,Blocked
12599,5334,silver,Amex,3554982449212227,2018-09-10,18689,18372,22.5,,242,Closed
12600,2308,silver,,2277411741408257,1972-06-22,3930,-1069,22.5,0.0,255,Active
12601,981,Gold,Visa,4611114363597149,1994-06-15,12779,7828,15.9,50.0,357,Blocked
12602,4591,Gold,Mastercard,580552916570,2025-12-28,5403,1759,12.5,99.0,147,Active
12603,5623,Gold,Mastercard,3534441699419904,1980-10-16,8491,4796,,0.0,334,
12604,10000,Gold,,347573812659793,2009-06-06,15506,11139,,99.0,157,active
12605,5710,,Visa,30216453907921,1983-08-22,3592,1680,,150.0,199,Active
12606,2463,Gold,visa,2720800974234112,1970-12-24,8935,7373,,99.0,172,Closed
12607,866,Gold,Amex,30042923115006,1977-08-13,11437,10572,18.99,50.0,408,active
12608,7803,Platinum,Mastercard,180036418176299,2008-03-12,15359,10643,18.99,,385,Active
12609,4068,Silver,Mastercard,2291929057324299,2009-05-14,14937,10897,18.99,150.0,478,Blocked
12610,7004,Platinum,Amex,4676539452170,1985-09-27,14213,11105,,50.0,255,Active
12611,2052,,visa,4733584548074912,1996-08-14,3290,-1269,15.9,150.0,29,active
12612,6904,,Mastercard,4464689664341902018,2018-02-02,15549,13761,22.5,,324,Blocked
12613,152,,Visa,4166985950919,1986-06-23,14436,10508,15.9,99.0,111,
12614,3991,,Amex,2267846524383270,1999-12-31,13063,10101,12.5,99.0,113,Closed
12615,900,GOLD,Amex,4342097573447559,1982-02-02,15099,10689,22.5,150.0,131,Active
12616,1470,Gold,Mastercard,6011666407296229,1982-10-08,12877,12476,12.5,,441,
12617,10186,Platinum,,6011904481132576,1985-07-13,12237,9872,,,337,Active
12618,8518,Gold,,676256142891,2019-08-24,6086,3310,,,131,Active
12619,1311,Gold,visa,180058955059316,1991-06-29,12946,10569,12.5,50.0,124,
12620,8058,silver,visa,6526375110451273,1972-03-27,7546,4106,,99.0,495,Blocked
12621,6048,silver,,630465495558,2013-11-30,3790,2132,15.9,99.0,406,active
12622,6608,GOLD,Amex,4410527107422550,2001-08-13,5742,2654,15.9,99.0,162,Closed
12623,7046,GOLD,Amex,341387300182903,2008-05-12,14249,13391,18.99,50.0,189,Blocked
12624,925,GOLD,,30151555395461,1978-05-07,19389,16344,12.5,99.0,338,Closed
12625,9497,GOLD,Visa,4048295076522129,2019-08-04,8786,5977,18.99,50.0,369,Closed
12626,3503,silver,,2235816505859050,2012-12-27,7013,2821,12.5,150.0,233,Active
12627,8115,GOLD,visa,371030504700699,1973-08-01,11469,9279,12.5,0.0,311,active
12628,3173,,Mastercard,372942903718214,1981-06-17,19730,18171,,,237,Closed
12629,2533,,Mastercard,3530772716065526,2012-04-11,6607,4418,22.5,99.0,53,
12630,4296,GOLD,Visa,4066773041176958565,1970-12-20,12414,9998,15.9,99.0,223,Blocked
12631,7499,Gold,Visa,5398393956633042,2013-03-18,11611,9549,15.9,0.0,308,active
12632,10080,Silver,visa,213127983955026,1971-12-30,16437,16198,18.99,50.0,483,
12633,3345,Silver,,6011649052431978,1976-06-10,15565,13596,12.5,50.0,252,active
12634,4200,Gold,,3571905589242117,1992-06-26,15932,11828,18.99,50.0,114,Blocked
12635,6732,Platinum,Amex,4838013779191561,1973-02-08,10738,9125,22.5,,493,Closed
12636,3143,Silver,Amex,503842366661,2022-06-16,13421,10867,22.5,99.0,47,
12637,3581,,Amex,4066950443215967604,2025-05-13,13920,12799,18.99,,413,Blocked
12638,9744,Platinum,,30556302163907,2002-12-13,3177,1207,15.9,0.0,238,
12639,7860,,Amex,4587763732817,1989-01-25,12397,11183,,0.0,387,
12640,3922,Silver,Amex,6557613252911494,2004-10-15,19392,16684,,,384,Closed
12641,3203,Platinum,Amex,180027876652657,1996-02-22,8024,7682,15.9,99.0,400,Blocked
12642,7030,GOLD,Amex,6011210130457996,1970-12-27,13118,9068,12.5,,23,
12643,5435,Platinum,Mastercard,4092397018195974817,1977-07-17,18921,18463,22.5,99.0,201,Active
12644,8136,,visa,4860989168301321652,2015-05-28,3027,2646,22.5,0.0,244,
12645,4112,Platinum,Mastercard,30223797430750,1975-06-07,8647,4622,18.99,,191,Blocked
12646,3675,Silver,Visa,6529882011545621,2021-09-30,7296,2416,,,337,Active
12647,3948,Gold,Amex,3596047482165888,1999-09-12,5417,4741,18.99,150.0,333,
12648,4608,Silver,Amex,4347463386399004,2001-11-10,14413,9847,22.5,99.0,96,
12649,4214,silver,Mastercard,38548950073431,2002-05-28,4589,407,,150.0,241,
12650,7590,Gold,Mastercard,3578759799901308,2016-03-24,9367,8401,15.9,0.0,139,active
12651,8,silver,Mastercard,4867286407458016,1972-06-09,16380,11631,,50.0,329,active
12652,2470,Platinum,visa,6574185862833862,2022-01-29,10372,7654,,150.0,227,Closed
12653,3565,,,4256627554724287084,2011-01-05,19067,17603,22.5,,170,
12654,5232,,Mastercard,5521584359563832,1988-02-09,19321,17872,15.9,150.0,39,Closed
12655,5635,silver,,4061940858438349,2015-07-03,8616,7618,15.9,150.0,360,Active
12656,3190,Silver,visa,36579205747018,1988-06-26,12931,9824,15.9,0.0,245,active
12657,2096,silver,Amex,4286805404981329024,1987-12-05,16339,12795,18.99,150.0,276,active
12658,6781,Silver,Visa,6518239299453171,2001-11-08,18187,17008,22.5,0.0,444,Blocked
12659,9759,GOLD,Mastercard,4062742669712,2016-01-29,12778,9813,,,191,Blocked
12660,7579,Platinum,Amex,2222865942664537,2013-01-31,15819,13709,22.5,50.0,232,Closed
12661,2455,Silver,,6011668382209045,2021-09-16,18596,15915,15.9,99.0,242,Active
12662,5965,GOLD,Visa,4948893539073952,1982-02-25,19852,18215,18.99,0.0,146,Active
12663,1335,Silver,,4006291761386417,2007-09-18,5273,2989,12.5,150.0,383,
12664,6797,GOLD,Visa,3542871022475076,2025-12-08,2934,-59,18.99,50.0,367,
12665,8710,Gold,visa,180099156401493,1982-01-26,6932,5294,,,482,Closed
12666,3343,silver,Visa,3509465191888929,1985-10-10,19287,18526,22.5,0.0,165,active
12667,5367,Silver,,3595782743049858,1992-12-24,18925,16703,22.5,99.0,145,Closed
12668,4351,Gold,visa,3520893980443942,1977-04-13,12312,9982,22.5,150.0,335,active
12669,6146,silver,Amex,4616231774026,1972-05-20,7392,2575,12.5,50.0,410,active
12670,536,GOLD,Mastercard,563888427710,1994-07-06,16197,12431,18.99,0.0,261,Active
12671,10311,Platinum,Mastercard,4618677271921,1975-02-04,19860,16235,22.5,0.0,151,
12672,6049,silver,,4755969656325937616,2012-04-25,14707,10425,18.99,99.0,165,
12673,9317,Platinum,,30128777650121,2006-05-13,5640,2794,12.5,150.0,234,
12674,5715,Platinum,Amex,38165949650938,2003-12-29,9227,5111,18.99,150.0,450,
12675,4047,Silver,Visa,2246385996612904,1991-09-11,11961,11866,22.5,50.0,388,Closed
12676,2183,Platinum,Visa,30163478420557,2014-12-29,5002,1146,22.5,99.0,297,Active
12677,3021,Platinum,visa,38139562946360,1981-02-08,13820,13062,22.5,,174,
12678,5156,silver,,4878098056144872694,1973-11-28,6143,5799,15.9,50.0,390,Blocked
12679,2116,silver,visa,30065969265518,1972-03-06,13594,9829,15.9,150.0,461,Blocked
